12 x 12'' Pineapple Pillow,213013,Penny Pillow,8.01063E+11,Pineapple Applique Pillow,Homespice Décor Pineapple Applique Pillow,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Penny,India,One Sided,"A traditional symbol of welcome, the Pineapple Pillow is a beautiful, handcrafted piece of decor made from wool felt that complements any farmhouse or primitive style room. Hand appliqued in wool felt by artisans using traditional, time-honored techniques.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 56% Cotton 11% Acrylic 13% Polyester 10% Nylon 10%,Wipe off any spills quickly to prevent staining. Vacuuming without a beater brush is recommended. Lint removers are great for removing lint or dirt. This rug can be professionally dry cleaned.,3 year limited repair or replacement to the initial purchaser and original seller.,0.8,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Sheep Pillow,213020,Hook Pillow,8.01063E+11,Sheep Pillow,Homespice Décor Sheep Pillow,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"Bring rustic country charm to your home in new ways with the Sheep Pillow. Handcrafted by artisans from wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful. The soft tonal blues, sage greens, deep blues and creams are the perfect fit for a today's farmhouse or rustic country home.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Circles Bright Pillow,213037,Hook Pillow,8.01063E+11,Circles Hooked Pillow Brights,Homespice Décor Circles Hooked Pillow Brights,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"The Circles Bright Pillow offers a colorful take on a traditional motif. Handcrafted by artisans from wool felt using traditional rug-hooking techniques, this eye-catching throw pillow is sure to brighten up your day.",Black,"Red, Pink, Blue, Yellow","Black, Red, Pink, Blue, Yellow",N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Circles Blue Pillow,213044,Hook Pillow,8.01063E+11,Circles Hooked Pillow Blues,Homespice Décor Circles Hooked Pillow Blues,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"Throw some primitive style into your home with the Circles Blue pillow. Featuring an updated take on a classic circle pattern and traditionally handcrafted by artisans by from wool felt, this pillow adds warmth and interest to your home in relaxing blues, soft greens, cream and black.",Black,"Blue, White","Black, Blue, White",N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Squares Blue Pillow,213051,Hook Pillow,8.01063E+11,Squares Hooked Pillow Blues,Homespice Décor Squares Hooked Pillow Blues,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"Beautiful, classic irregular square design traditionally handcrafted by artisans from wool felt. The relaxing blues, soft greens, and black in this pillow adds warmth and interest to your home. Handcrafted by artisans from wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful. The soft tonal blues, sage greens, deep blues, black and creams are the perfect fit for today's farmhouse or rustic country home.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Squares Brights pillow,213068,Hook Pillow,8.01063E+11,Squares Hooked Pillow Brights,Homespice Décor Squares Hooked Pillow Brights,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"Add a vibrant pop to existing primitive decor with the Squares Bright pillow. Handcrafted by artisans from richly-colored wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Squares Rustic Red Pillow,213075,Hook Pillow,8.01063E+11,Squares Hooked Pillow Rustic Red,Homespice Décor Squares Hooked Pillow Rustic Red,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"Beautiful, classic irregular square design traditionally handcrafted by artisans from wool felt. The relaxing rustic red, soft sage green, black and neutrals in this pillow add warmth and interest to your home. Handcrafted by artisans from wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful. The rustic tones are a subtle country addition to today's farmhouse or country home.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Rooster Blues Pillow,213082,Hook Pillow,8.01063E+11,Rooster Hooked Pillow Blues,Homespice Décor Rooster Hooked Pillow Blues,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"A classic country design reimagined in an updated modern farmhouse palette. Handcrafted by artisans from wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful. The soft tonal blues, sage greens, deep blues, black and creams are the perfect fit for today's farmhouse or rustic country home.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Rooster Red Pillow,213099,Hook Pillow,8.01063E+11,Rooster Hooked Pillow Rustic Red,Homespice Décor Rooster Hooked Pillow Rustic Red,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"The Rooster throw pillow is the perfect primitive accent for those who enjoy classic country decor. Traditionally handcrafted by artisans by from wool felt, this pillow adds warmth and interest to your home.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Crow And Star Pillow,213105,Hook Pillow,8.01063E+11,Crow And Star Hooked Pillow,Homespice Décor Crow And Star Hooked Pillow,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"A classic country crow and star design in black and natural with mustard accents. Handcrafted by artisans from wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful.",White,"Black, Gold, Brown","White, Black, Gold, Brown",N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 12'' Quadrant Pillow,213112,Hook Pillow,8.01063E+11,Quadrant Hooked Pillow,Homespice Décor Quadrant Hooked Pillow,,,"12 x 12""",,,24.5,49,85,,Rectangle,Square,N,Hooked,India,One Sided,"An updated look based on a traditional country design, our Quadrant Pillow is both traditional and modern in style. Handcrafted by artisans from richly-colored wool felt using traditional hooking techniques, this eye-catching throw pillow is just as comfortable as it is beautiful.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.31,1,0.5,12.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"Tall Pumpkin 7""x10""",213525,Primitive Accessories,801063213525,Tall Pumkin,Tall Pumkin,,,"7""x10""",,,9.975,19.95,32.99,,Rectangle,,,,India,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Apricot,213747,Pouches,8.01063E+11,Chelsea,Chelsea Apricot,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jasmine Pine,213891,Pouches,8.01063E+11,Jasmine,Jasmine Pine,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Steel,214744,Pouches,8.01063E+11,Chelsea,Chelsea Steel,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jasmine Rust,214898,Pouches,8.01063E+11,Jasmine,Jasmine Rust,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Black,215741,Pouches,8.01063E+11,Chelsea,Chelsea Black,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jasmine Mist,215895,Pouches,8.01063E+11,Jasmine,Jasmine Mist,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 x 16'' Pomegranate Pillow,216014,Penny Pillow,8.01063E+11,Pomegranate Applique Pillow,Homespice Décor Pomegranate Applique Pillow,,,"12 x 16""",,,29.5,59,99,,Rectangle,Rectangle,N,Penny,India,One Sided,"Hand-appliqued wool felt featuring classic pomegranate country motif. Toss this beautiful pillow on the bed, the couch, or your favorite chair for a touch of primitive comfort and interest!",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 56% Cotton 11% Acrylic 13% Polyester 10% Nylon 10%,Wipe off any spills quickly to prevent staining. Vacuuming without a beater brush is recommended. Lint removers are great for removing lint or dirt. This rug can be professionally dry cleaned.,3 year limited repair or replacement to the initial purchaser and original seller.,0.9,1,1,16.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
12 x 16'' Grey Rabbit Pillow,216021,Hook Pillow,8.01063E+11,Grey Rabbit Hooked Pillow,Homespice Décor Grey Rabbit Hooked Pillow,,,"12 x 16""",,,29.5,59,99,,Rectangle,Square,N,Hooked,India,One Sided,"Accent your home with this charming handcrafted primitive throw pillow. Handcrafted by artisans from beautifully-toned wool felt using traditional hooking techniques, this adorable throw pillow is just as comfortable as it is beautiful.",Black,"White, Grey, Blue","Black, White, Grey, Blue",N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.37,1,1,16.5,12.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
Chelsea Red,216748,Pouches,8.01063E+11,Chelsea,Chelsea Red,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jasmine Black,216892,Pouches,8.01063E+11,Jasmine,Jasmine Black,,,4.5x7,,,4.995,9.99,16.99,,,,,HOOK_PENNY,India,,"Our primitive felted wool pouches are simply cute. Made of felted wool with a zipper enclosure on the back. Our primitive pouches are great for holding sunglasses, change, make-up, jewelry, cell phones, even business cards.
",,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15"" Sheep Chairpad",217011,Hook Chairpad,8.01063E+11,Sheep Chairpad,Homespice Décor Sheep Chairpad Chairpad,,,"15""",,,24.5,49,85,,Round,Round,N,Hooked,India,One Sided,"Give your home a touch of character with the hand-hooked Sheep chair pad. Handcrafted by artisans from wool felt using traditional hooking techniques, this eye-catching chair pad is just as comfortable as it is beautiful The soft tonal blues, sage greens, deep blues and creams are the perfect fit for a today's farmhouse or rustic country home. Showcasing a charming sheep motif and subtle color palette, this soft and durable rug will be treasured for years to come.",Multi,Multi,Multi,N,N,"Country, Primitive, Casual",Wool,Wool 46% Cotton 26% Acrylic 11% Polyester 8% Nylon 9%,"Trim, never pull loose ends. What may appear as an irregularity color or construction is actually part of the ""Handmade"" look.",3 year limited repair or replacement to the initial purchaser and original seller.,0.37,1,.2.5,15.5,15.5,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
