Product Name,Item Number,Store Categories,Detailed Product Description,Product Summary Overview,Size,minimum_quantity,Unit Price,minimum_quantityP2,tier_2_price,minimum_quantityP3,tier_3_price,multiple_of,Product Images,Quantity,MSRP,Sale Price,Ship Days,Is Active,Brand,Categories,Variations,Section,Sku,isImageAvailable,,
MELTS CRISP COTTON 48/BOX,FK109,(All) ACG View|Wax Melts,"Crisp Cotton fragrance consists of a delightfully fresh clean aroma.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK109-Crisp-Cotton.jpg,1,3.5,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335109-4,1,,
MELTS JUICY PEACH 48/BOX ,FK110,(All) ACG View|Wax Melts,"Juicy Peach fragrance consists of fresh picked peach scent with notes of pineapple, dew fruit, green apple, and fresh melon
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK110-Juicy-Peach.jpg,1,3.5,,4,1,A Cheerful Giver,Garden & Outdoor-Candles & Holders,,Candles & Fragrances-Melts,67462335110-0,1,,
MELTS LEMON BUTTER POUNDCAKE 48/BOX,FK113,(All) ACG View|Wax Melts,"Lemon Butter Pound Cake fragrance consists of a rich, mouth watering, freshly baked lemon pound cake with spicy nutmeg and sweet vanilla.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK113-Lemon-Butter-Pound-Cake.jpg,1,3.5,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335113-1,1,,
MELTS GRANDMA'S KITCHEN 48/BOX,FK114,(All) ACG View|Wax Melts,"Grandma's Kitchen consists of a scrumptious aroma of all of the home baked goods you will find in Grandma's Kitchen, warm apples, peaches and cinnamon.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK114-Grandmas-Kitchen.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335114-8,1,,
MELTS GOURMET SUGAR COOKIE 48/BX,FK12,(All) ACG View|Wax Melts,"Gourmet Sugar Cookie fragrance consists a Rich creamy butter & sweet vanilla toffee.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK12-Gourmet-Sugar-Cookie.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335012-7,1,,
MELTS CINNAMON TWIST 48/BOX,FK13,(All) ACG View|Wax Melts,"Cinnamon Twist fragrance consists of warm rich spicy aroma of fresh cinnamon sticks.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK13-Cinnamon-Twist.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335013-4,1,,
MELTS BANANA NUT BREAD 48/BOX,FK14,(All) ACG View|Wax Melts,"Banana Nut Bread fragrance consists of banana rum, cinnamon, clove, nutmeg & hazelnuts.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK14-Banana-Nut-Bread.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335014-1,1,,
MELTS AUNT KOOKS APPLE CIDER 48/BOX,FK16,(All) ACG View|Wax Melts,"Aunt Kook's Apple Cider fragrance consists of fruit & citrus with cinnamon, nutmeg, ginger, clove & vanilla.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK16-Aunt-Kooks.jpg,1,3.5,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335016-5,1,,
MELTS BUTTER MAPLE TODDY 48/BOX,FK18,(All) ACG View|Wax Melts,,,,8,1.75,,,,,8,FK18-Butter-Maple-Toddy.jpg,1,3.5,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335018-9,1,,
Melt Luxurious Linen Soft White ,FK2,(All) ACG View|Wax Melts,,,,8,14,,,,,8,cozy-cabin-melts_1.jpg,1,28,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,4521301159,1,,
MELTS BONFIRE BY THE LAKE 8/BOX,FK22,(All) ACG View|Wax Melts,"Bonfire By the Lake fragrance consists of a spice blend of nutmeg, cinnamon and clove with smoky notes. Intermingled with drying fallen leaves, the forest woods and the blue sky accord.
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",,,8,1.75,,,,,8,FK22-Bonfire-by-the-Lake.jpg,1,3.5,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335022-6,1,,
MELTS COZY CABIN 48/BOX,FK23,(All) ACG View|Wax Melts,"Cozy Cabin fragrance consists of forest fir, sandalwood & cedar.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK23-Cozy-Cabin.jpg,1,3.5,,4,1,A Cheerful Giver,"Lodge, Cabin & Lake-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335023-3,1,,
MELTS CRANBERRY PUMPKIN,FK24,(All) ACG View|Wax Melts,"Cranberry Pumpkin fragrance consists of juicy cranberries swirled into fresh pumpkin, layered with warm vanilla beans.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK24-Cranberry-Pumpkin.jpg,1,3.5,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335024-0,1,,
Melt Humble Homestead  Antique Gold ,FK26,(All) ACG View|Wax Melts,"Humble Homestead fragrance consists of fresh peeled pears, peaches and apples sprinkled with cinnamon, ginger and caramelized brown sugar.
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",,,8,14,,,,,8,FK26-Humble-Homestead-Melts.jpg,1,28,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335026-4,1,,
MELTS ISLAND BREEZE 8/BOX ,FK28,(All) ACG View|Wax Melts,"Island Breeze fragrance consists of tropical banana leaf, green pineapple and coconut coupled with Hyacinth and lemongrass with a touch of sea salt and creamy tonka.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK28-Island-Breeze.jpg,1,3.5,,4,1,A Cheerful Giver,Beach & Seashore-Candles,,Candles & Fragrances-Melts,67462335028-8,1,,
MELTS IN THE PARK,FK30,(All) ACG View|Wax Melts,"In the Park fragrance consists of blowing in the wind leaves mixed with a picnic basket of crisp apple slices and pumpkin pie.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK30-In-the-Park.jpg,1,3.5,,4,1,A Cheerful Giver,Garden & Outdoor-Candles & Holders,,Candles & Fragrances-Melts,67462335030-1,1,,
Melt Weekend in the Country  Tuscan Orange ,FK31,(All) ACG View|Wax Melts,"Weekend in the Country fragrance consists of memories of warm sunshine, falling leaves, cinnamon apples and clove scented pine cones.
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",,,8,14,,,,,8,FK31-Weekend-in-the-Country.jpg,1,28,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335031-8,1,,
MELTS SPARKLING SNOWBERRIES 8/BOX ,FK33,(All) ACG View|Wax Melts,"Sparkling Snowberries fragrance consists of cranberry pine with a touch of lemon balsam fir and vanilla cedar wood.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK33-Sparkling-Snowberries.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335033-2,1,,
MELTS RUSTIC WOODLAND FIG 48/BOX,FK34,(All) ACG View|Wax Melts,"Rustic Woodland Fig fragrance consists of an enticing blend of warm figs, jasmine, sandalwood and spicy anise.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK34-Rustic-Woodland-Fig.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335034-9,1,,
MELTS MEMORIES 48/BOX,FK35,(All) ACG View|Wax Melts,"Memories fragrance consists of a blend of juniper, cypress, balsam, cedar, lavender & eucalyptus.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK35-Memories.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335035-6,1,,
Melt Whispering Woods  Silvery Green ,FK37,(All) ACG View|Wax Melts,"Whispering Woods fragrance consists of an essence of birch, sandalwood, cedarwood and oak with undertones of cinnamon, vanilla, patchouli and amber.
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",,,8,14,,,,,8,FK37-Whispering-Woods-Melts.jpg,1,28,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335037-0,1,,
MELTS BALSAM FIR 48/BOX,FK39,(All) ACG View|Wax Melts,"Balsam Fir fragrance consists of a woodsy pine mixed with frankincense.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK39-Balsam-Fir.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335039-4,1,,
MELTS PRALINE CARAMEL STICKY BUNS 48/BOX,FK41,(All) ACG View|Wax Melts,"Praline Caramel Sticky Buns fragrance consists of an irresistible, baked blend of warm vanilla caramel with dark brown sugar and butter drenched pecans.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK41-Praline-Caramel.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335041-7,1,,
MELTS SALTED CARAMEL,FK42,(All) ACG View|Wax Melts,"Salted Caramel fragrance consists of whipped butter swirled with caramel and cinnamon and a hint of coconut and cocoa.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK42-Salted-Caramel.jpg,1,3.5,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335042-4,1,,
Melt Farm House Memories  Barn Red ,FK43,(All) ACG View|Wax Melts,"Farm House Memories fragrance consists of a spicy blend of fresh cinnamon, ginger and cloves layered in tonka and vanilla..
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",,,8,14,,,,,8,FK43-Farm-House-Memories.jpg,1,28,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335043-1,1,,
Melt Fireside Chalet  Rustic Red ,FK44,(All) ACG View|Wax Melts,"Fireside Chalet fragrance consists of a comforting blend of orange peel, sandalwood and vanilla with hints of ginger, nutmeg and clove.
These highly fragranced melts will fill your room with True To Life Fragrances™.
Each box contains (6) Melts.",,,8,14,,,,,8,FK44-Fireside-Chalet-Melts.jpg,1,28,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335044-8,1,,
MELTS ALMOND BUTTER POUND CAKE 8/BOX,FK46,(All) ACG View|Wax Melts,"Almond Butter Pound Cake fragrance consists of fresh baked pound cake & buttery almonds.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK46-Almond-Butter.jpg,1,3.5,,4,1,A Cheerful Giver,"Country Rustic-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335046-2,1,,
MELTS CARAMEL APPLE W/NUTS 48/BOX,FK51,(All) ACG View|Wax Melts,"Caramel Apple with Nuts fragrance consists of apples, oranges, nuts, vanilla and warm spices.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK51-Caramel-Apple.jpg,1,3.5,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335051-6,1,,
MELTS JUST RELAX,FK52,(All) ACG View|Wax Melts,"Just Relax fragrance consists of a delicate blend of citrus and sweet coconut coupled with notes of exotic amber, blooming magnolia and gardenia petals.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,just-relax-melts.jpg,1,3.5,,4,1,A Cheerful Giver,"Spring & Easter-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335052-3,1,,
MELTS SNOWY CABIN,FK54,(All) ACG View|Wax Melts,"Snowy Cabin fragrance consists a blend of crisp apples, iced pear, green jasmine and oak with a touch of warm vanilla, cinnamon and mint.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK54-Snowy-Cabin.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335054-7,1,,
MELTS SAGE & CITRUS 48/BOX,FK55,(All) ACG View|Wax Melts,"Sage and Citrus fragrance consists of a Blend of earthy sage with a fresh burst of citrus.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK55-Sage-and-Citrus.jpg,1,3.5,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335055-4,1,,
MELTS LAVENDER VANILLA 48/BOX,FK56,(All) ACG View|Wax Melts,"Lavender Vanilla fragrance consists of fresh cut lavender, vanilla, Italian bergamot, sage & cedar.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK56-Lavender-Vanilla.jpg,1,3.5,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335056-1,1,,
MELTS FRESH PEELED MAC 48/BOX,FK57,(All) ACG View|Wax Melts,"Fresh Peeled Macintosh fragrance consists of a fresh, crisp, tart & juicy apple.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK57-Fresh-Peeled-Mac.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335057-8,1,,
MELTS MAPLE SYRUP PANCAKES 48/BOX,FK58,(All) ACG View|Wax Melts,"Maple Syrup Pancakes fragrance consists of the pure fragrance of the finest Vermont maple syrup.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK58-Maple-Syrup.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335058-5,1,,
MELTS BERRIES 'N SPICE 8/BOX,FK61,(All) ACG View|Wax Melts,"Berries 'N Spice fragrance consists of fresh berries layered with spicy cloves and sugary cinnamon.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK61-Berries-N-Spice.jpg,1,3.5,,4,1,A Cheerful Giver,Garden & Outdoor-Candles & Holders,,Candles & Fragrances-Melts,67462335061-5,1,,
MELTS HOLIDAY HOMECOMING 48/BOX,FK62,(All) ACG View|Wax Melts,"Holiday Homecoming fragrance consists of rustic blend of cinnamon and woodsy pinecones.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK62-Holiday-Homecoming.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335062-2,1,,
MELTS AUTUMN ORCHARDS,FK65,(All) ACG View|Wax Melts,"Autumn Orchards fragrance consists of a spicy blend of cinnamon & cloves mixed with juicy orange, peach, raspberries and strawberries.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK65-Autumn-Orchards.jpg,1,3.5,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335065-3,1,,
MELTS CARAMEL CRUNCH 8/BOX,FK66,(All) ACG View|Wax Melts,"Caramel Crunch fragrance consists of warm vanilla, caramel, maple, and coconut.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK66-Caramel-Crunch.jpg,1,3.5,,4,1,A Cheerful Giver,"Farmhouse Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335066-0,1,,
MELTS COUNTRY MORNING 8/BOX,FK70,(All) ACG View|Wax Melts,"Country Morning fragrance consists of rich coffee and cream layered with spicy nutmeg and sweet caramel maple cinnamon.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK70-Country-Morning.jpg,1,3.5,,4,1,A Cheerful Giver,"Vintage Home-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335070-7,1,,
MELTS HONEY PEAR CIDER 48/BOX,FK71,(All) ACG View|Wax Melts,"Honey Pear Cider fragrance consists of delicious Anjou pear and Honey crisp apple cider sprinkled with cinnamon & cloves.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK71-Honey-Pear-Cider.jpg,1,3.5,,4,1,A Cheerful Giver,"Fall & Thanksgiving-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335071-4,1,,
MELTS WELCOME WREATH 8/BOX ,FK76,(All) ACG View|Wax Melts,"Welcome Wreath fragrance consists of noble fir, Blue Spruce and juniper berries with sweet Bosc pear, mandarin orange, tart apple and sweet musk.
Each box contains (6) Melts.
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK76-Welcome-Wreath.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335076-9,1,,
MELTS CRANBERRY ORANGE 48/BOX,FK77,(All) ACG View|Wax Melts,"Cranberry Orange fragrance consists of cranberry, sweet orange, cinnamon & clove.
Each box contains (6) Melts. 
These highly fragranced melts will fill your room with True To Life Fragrances™.",,,8,1.75,,,,,8,FK77-Cranberry-Orange.jpg,1,3.5,,4,1,A Cheerful Giver,"Christmas-Candles, Holders & Rings",,Candles & Fragrances-Melts,67462335077-6,1,,
